Datetime,Temperature,FeelsLike,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip.,Condition,Day/Night,Clouds
2016-04-05 14:00,39,32,9,29,NNW,12,22,30.27,0,Fair,D,CLR
2016-04-05 15:00,40,35,9,28,NNW,7,18,30.26,0,Fair,D,CLR
2016-04-05 16:00,42,38,10,27,N,7,,30.26,0,Fair,D,CLR
2016-04-05 17:00,42,36,8,25,NNW,10,,30.26,0,Fair,D,CLR
2016-04-05 18:00,41,35,8,26,N,10,,30.28,0,Fair,D,CLR
2016-04-05 19:00,41,33,6,24,NNW,14,,30.29,0,Fair,N,CLR
2016-04-05 20:00,40,33,4,22,NNW,13,,30.33,0,Fair,N,CLR
2016-04-05 21:00,39,32,5,24,NNW,12,,30.35,0,Fair,N,CLR
2016-04-05 22:00,38,30,8,29,NNW,12,,30.35,0,Fair,N,CLR
2016-04-05 23:00,36,28,9,33,NNW,13,,30.36,0,Fair,N,CLR
2016-04-06 00:00,35,28,9,34,NNW,9,,30.36,0,Fair,N,CLR
2016-04-06 01:00,34,27,9,35,N,9,,30.35,0,Fair,N,CLR
2016-04-06 02:00,34,28,8,34,N,7,,30.36,0,Fair,N,CLR
2016-04-06 03:00,33,29,7,34,N,5,,30.35,0,Fair,N,CLR
2016-04-06 04:00,32,27,8,37,ENE,5,,30.34,0,Partly Cloudy,N,CLR
2016-04-06 05:00,32,32,11,42,N,3,,30.35,0,Partly Cloudy,N,FEW
2016-04-06 06:00,33,28,7,34,ENE,6,,30.35,0,Cloudy,D,SCT
2016-04-06 07:00,34,34,9,35,NNE,3,,30.39,0,Fair,D,FEW
2016-04-06 08:00,35,35,7,31,CALM,0,,30.38,0,Fair,D,FEW
2016-04-06 09:00,39,39,7,27,VAR,3,,30.38,0,Partly Cloudy,D,SCT
2016-04-06 10:00,41,36,10,28,WSW,7,,30.36,0,Mostly Cloudy,D,BKN
2016-04-06 11:00,42,35,14,32,SSE,13,18,30.33,0,Mostly Cloudy,D,BKN
2016-04-06 12:00,45,39,19,36,SSE,14,22,30.29,0,Mostly Cloudy,D,BKN
2016-04-06 13:00,45,38,20,37,S,17,23,30.25,0,Partly Cloudy,D,SCT
2016-04-06 14:00,46,38,19,34,SSE,21,26,30.21,0,Cloudy / Windy,D,OVC
2016-04-06 15:00,46,38,22,39,S,24,32,30.16,0,Mostly Cloudy / Windy,D,BKN
2016-04-06 16:00,45,36,23,42,S,25,36,30.11,0,Cloudy / Windy,D,OVC
2016-04-06 17:00,46,38,24,42,S,21,36,30.08,0,Partly Cloudy / Windy,D,CLR
2016-04-06 18:00,45,37,26,48,S,20,33,30.06,0,Mostly Cloudy,D,BKN
2016-04-06 19:00,45,37,31,58,S,20,29,30.04,0,Fair,N,CLR
2016-04-06 20:00,45,37,33,63,S,20,31,30.03,0,Cloudy,N,BKN
2016-04-06 21:00,45,39,36,71,S,13,21,30.01,0,Cloudy,N,OVC
2016-04-06 22:00,46,42,38,73,S,8,,29.99,0,Cloudy,N,OVC
2016-04-06 23:00,46,42,39,76,S,8,,29.96,0,Cloudy,N,OVC
2016-04-07 00:00,47,44,41,80,S,7,,29.93,0,Cloudy,N,OVC
2016-04-07 01:00,48,45,42,80,S,6,,29.89,0,Cloudy,N,OVC
2016-04-07 02:00,49,45,43,80,S,9,,29.86,0,Cloudy,N,OVC
2016-04-07 03:00,50,50,44,80,S,10,,29.81,0,Fair,N,CLR
2016-04-07 04:00,51,51,44,77,S,10,,29.79,0,Cloudy,N,OVC
2016-04-07 05:00,51,51,44,77,S,12,,29.77,0,Cloudy,N,OVC
2016-04-07 06:00,51,51,45,80,S,12,,29.75,0,Mostly Cloudy,D,BKN
2016-04-07 07:00,53,53,46,77,S,17,26,29.73,0,Cloudy,D,OVC
2016-04-07 08:00,53,53,47,80,S,21,29,29.7,0,Cloudy / Windy,D,BKN
2016-04-07 09:00,55,55,48,77,S,16,25,29.66,0,Cloudy,D,OVC
2016-04-07 10:00,55,55,49,80,SSE,15,25,29.62,0,Cloudy,D,OVC
2016-04-07 11:00,56,56,50,80,SSE,23,32,29.54,0,Cloudy / Windy,D,OVC
2016-04-07 12:00,58,58,52,81,SSE,23,38,29.46,0.0,Light Rain / Windy,D,OVC
2016-04-07 13:00,55,55,52,89,SSE,26,33,29.41,0.1,Light Rain / Windy,D,OVC
2016-04-07 14:00,57,57,52,83,S,25,39,29.36,0.05,Light Rain / Windy,D,OVC
2016-04-07 15:00,58,58,52,81,S,14,21,29.34,0.0,Mostly Cloudy,D,BKN
2016-04-07 16:00,59,59,47,64,SW,16,25,29.36,0,Cloudy,D,BKN
2016-04-07 17:00,58,58,45,62,SW,9,,29.37,0,Mostly Cloudy,D,BKN
2016-04-07 18:00,59,59,43,55,WSW,13,,29.37,0,Mostly Cloudy,D,BKN
2016-04-07 19:00,57,57,41,55,WSW,12,,29.38,0,Partly Cloudy,N,SCT
2016-04-07 20:00,56,56,39,53,SW,7,,29.42,0,Partly Cloudy,N,SCT
2016-04-07 21:00,56,56,38,51,SSW,7,,29.42,0,Cloudy,N,OVC
2016-04-07 22:00,55,55,40,57,SSW,13,20,29.43,0,Mostly Cloudy,N,BKN
2016-04-07 23:00,53,53,40,61,WSW,15,22,29.43,0,Mostly Cloudy,N,BKN
2016-04-08 00:00,51,51,37,59,W,20,28,29.46,0,Partly Cloudy,N,SCT
2016-04-08 01:00,50,50,36,59,W,14,24,29.45,0,Partly Cloudy,N,SCT
2016-04-08 02:00,49,44,36,61,WSW,14,30,29.46,0,Partly Cloudy,N,SCT
2016-04-08 03:00,49,43,36,61,WSW,15,23,29.47,0,Mostly Cloudy,N,BKN
2016-04-08 04:00,47,42,32,56,W,12,28,29.48,0,Fair,N,FEW
2016-04-08 05:00,46,39,30,54,W,17,26,29.5,0,Fair,N,FEW
2016-04-08 06:00,46,39,31,56,W,16,25,29.52,0,Fair,D,FEW
2016-04-08 07:00,46,40,30,54,WSW,14,,29.53,0,Partly Cloudy,D,FEW
2016-04-08 08:00,47,40,31,54,SW,18,,29.55,0,Mostly Cloudy,D,BKN
2016-04-08 09:00,47,40,30,52,W,18,24,29.56,0,Mostly Cloudy,D,BKN
2016-04-08 10:00,46,38,25,44,W,23,31,29.59,0.0,Mostly Cloudy / Windy,D,BKN
2016-04-08 11:00,47,39,24,41,WSW,21,28,29.59,0,Mostly Cloudy / Windy,D,BKN
2016-04-08 12:00,48,42,25,41,WSW,15,21,29.59,0,Mostly Cloudy,D,BKN
2016-04-08 13:00,45,37,23,42,W,20,28,29.61,0,Cloudy,D,OVC
2016-04-08 14:00,47,40,20,34,W,16,28,29.62,0,Mostly Cloudy,D,BKN
2016-04-08 15:00,46,37,20,35,W,25,33,29.64,0,Mostly Cloudy / Windy,D,BKN
2016-04-08 16:00,46,39,20,35,W,17,25,29.65,0,Mostly Cloudy,D,BKN
2016-04-08 17:00,47,40,20,34,WNW,17,29,29.67,0,Mostly Cloudy,D,BKN
2016-04-08 18:00,47,42,22,37,W,10,,29.7,0,Mostly Cloudy,D,BKN
2016-04-08 19:00,47,42,22,37,WNW,12,,29.73,0,Mostly Cloudy,N,BKN
2016-04-08 20:00,46,41,22,39,WNW,12,20,29.76,0,Partly Cloudy,N,SCT
2016-04-08 21:00,45,41,23,42,WNW,8,,29.77,0,Partly Cloudy,N,SCT
2016-04-08 22:00,44,40,24,45,N,8,,29.77,0,Partly Cloudy,N,SCT
2016-04-08 23:00,43,39,24,47,N,7,,29.76,0,Partly Cloudy,N,SCT
2016-04-09 00:00,42,37,24,49,N,8,,29.76,0,Fair,N,FEW
2016-04-09 01:00,40,35,21,47,N,7,,29.75,0,Fair,N,FEW
2016-04-09 02:00,40,37,20,45,N,5,,29.74,0,Partly Cloudy,N,SCT
2016-04-09 03:00,40,40,19,43,CALM,0,,29.74,0,Mostly Cloudy,N,BKN
2016-04-09 04:00,39,39,19,45,NE,3,,29.73,0,Mostly Cloudy,N,BKN
2016-04-09 05:00,39,35,20,46,NE,6,,29.73,0,Partly Cloudy,N,SCT
2016-04-09 06:00,38,33,25,60,ENE,6,,29.74,0,Mostly Cloudy,D,BKN
2016-04-09 07:00,40,34,23,51,E,8,,29.74,0,Mostly Cloudy,D,BKN
2016-04-09 08:00,42,36,23,47,NE,10,,29.74,0,Cloudy,D,BKN
2016-04-09 09:00,41,33,29,62,NE,16,,29.72,0,Cloudy,D,BKN
2016-04-09 10:00,42,34,31,65,NE,17,,29.71,0,Cloudy,D,OVC
2016-04-09 11:00,42,34,29,60,ENE,18,,29.71,0,Cloudy,D,OVC
2016-04-09 12:00,40,32,31,70,NE,14,,29.71,0.0,Light Rain,D,OVC
2016-04-09 13:00,39,31,34,82,NNE,13,,29.71,0.03,Light Rain,D,OVC
2016-04-09 14:00,39,32,34,81,NNE,12,,29.72,0.01,Light Rain,D,OVC
2016-04-09 15:00,39,32,34,82,NNE,10,,29.73,0.02,Light Rain,D,OVC
2016-04-09 16:00,41,35,34,76,N,9,16,29.74,0.0,Light Rain,D,OVC
2016-04-09 17:00,41,36,33,73,NNE,8,,29.75,0.0,Cloudy,D,OVC
2016-04-09 18:00,41,36,33,73,NW,8,,29.77,0,Cloudy,D,OVC
2016-04-09 19:00,43,37,31,62,NW,10,,29.8,0,Cloudy,N,OVC
2016-04-09 20:00,44,37,30,58,NW,15,,29.85,0,Cloudy,N,OVC
2016-04-09 21:00,43,36,29,58,NW,14,22,29.89,0,Cloudy,N,OVC
2016-04-09 22:00,42,34,23,47,NW,17,24,29.92,0,Mostly Cloudy,N,BKN
2016-04-09 23:00,40,30,21,47,NW,22,31,29.97,0,Mostly Cloudy / Windy,N,BKN
2016-04-10 00:00,38,29,18,44,NW,15,30,30.03,0,Partly Cloudy,N,SCT
2016-04-10 01:00,37,26,15,41,NW,21,29,30.07,0,Partly Cloudy / Windy,N,SCT
2016-04-10 02:00,35,25,15,44,NW,17,22,30.1,0,Partly Cloudy,N,SCT
2016-04-10 03:00,35,25,17,48,NNW,17,,30.13,0,Fair,N,FEW
2016-04-10 04:00,34,23,17,50,NW,17,25,30.15,0,Partly Cloudy,N,SCT
2016-04-10 05:00,33,23,17,52,NW,14,,30.19,0,Partly Cloudy,N,FEW
2016-04-10 06:00,33,24,17,52,NW,13,,30.24,0,Fair,D,FEW
2016-04-10 07:00,34,25,17,50,NW,13,,30.27,0,Fair,D,CLR
2016-04-10 08:00,35,26,17,48,NW,13,,30.29,0,Fair,D,CLR
2016-04-10 09:00,37,30,17,44,NW,9,,30.31,0,Fair,D,FEW
2016-04-10 10:00,39,34,16,39,NNW,7,,30.31,0,Fair,D,FEW
2016-04-10 11:00,42,38,16,35,NNW,6,,30.31,0,Fair,D,FEW
2016-04-10 12:00,44,40,14,30,SW,7,,30.29,0,Fair,D,FEW
2016-04-10 13:00,47,42,13,25,W,10,,30.29,0,Partly Cloudy,D,SCT
2016-04-10 14:00,48,45,14,26,W,6,18,30.28,0,Fair,D,FEW
2016-04-10 15:00,49,46,14,25,SSW,7,20,30.25,0,Fair,D,FEW
2016-04-10 16:00,49,43,21,33,S,16,22,30.26,0,Partly Cloudy,D,SCT
2016-04-10 17:00,46,39,24,42,S,16,,30.27,0,Partly Cloudy,D,SCT
2016-04-10 18:00,45,38,26,48,S,15,22,30.26,0,Fair,D,CLR
2016-04-10 19:00,45,38,29,53,S,15,21,30.25,0,Partly Cloudy,N,SCT
2016-04-10 20:00,45,39,31,58,S,12,,30.27,0,Mostly Cloudy,N,BKN
2016-04-10 21:00,47,43,29,50,S,9,,30.29,0,Cloudy,N,OVC
2016-04-10 22:00,47,41,23,39,SSW,13,,30.29,0,Mostly Cloudy,N,BKN
2016-04-10 23:00,45,39,26,48,SSW,12,,30.29,0,Cloudy,N,OVC
2016-04-11 00:00,44,38,29,55,SSW,13,21,30.3,0,Cloudy,N,BKN
2016-04-11 01:00,44,38,30,58,SSW,13,21,30.28,0,Cloudy,N,OVC
2016-04-11 02:00,45,39,31,58,SSW,13,,30.26,0,Cloudy,N,OVC
2016-04-11 03:00,45,41,32,60,S,8,,30.24,0,Cloudy,N,OVC
2016-04-11 04:00,46,41,33,61,S,10,17,30.24,0,Cloudy,N,OVC
2016-04-11 05:00,46,40,35,66,S,14,,30.23,0,Cloudy,N,OVC
2016-04-11 06:00,47,41,37,68,S,13,,30.22,0.0,Cloudy,D,OVC
2016-04-11 07:00,47,40,39,74,S,18,25,30.22,0.0,Light Rain,D,OVC
2016-04-11 08:00,49,43,40,71,S,15,,30.2,0.0,Cloudy,D,OVC
2016-04-11 09:00,50,50,40,68,SSE,10,,30.18,0,Cloudy,D,OVC
2016-04-11 10:00,51,51,39,63,SSE,10,16,30.17,0,Cloudy,D,OVC
2016-04-11 11:00,54,54,40,59,SSE,14,,30.15,0,Cloudy,D,OVC
2016-04-11 12:00,57,57,41,55,S,17,,30.11,0,Mostly Cloudy,D,BKN
2016-04-11 13:00,60,60,40,47,SSE,14,,30.08,0,Partly Cloudy,D,SCT
2016-04-11 14:00,59,59,40,49,S,22,,30.05,0,Partly Cloudy / Windy,D,SCT
2016-04-11 15:00,58,58,41,53,S,20,23,30.03,0,Partly Cloudy,D,SCT
2016-04-11 16:00,59,59,41,51,SSE,17,,30.0,0,Partly Cloudy,D,SCT
2016-04-11 17:00,57,57,42,57,S,15,,29.99,0,Mostly Cloudy,D,BKN
2016-04-11 18:00,57,57,45,64,S,7,,30.01,0.0,Light Rain,D,OVC
2016-04-11 19:00,56,56,46,69,SSE,7,,30.0,0.01,Cloudy,N,BKN
2016-04-11 20:00,58,58,45,62,S,14,,30.0,0,Cloudy,N,BKN
2016-04-11 21:00,55,55,46,72,SSE,14,,29.99,0,Mostly Cloudy,N,BKN
2016-04-11 22:00,53,53,46,77,S,8,,29.98,0,Cloudy,N,OVC
2016-04-11 23:00,53,53,46,77,S,13,,29.96,0,Mostly Cloudy,N,BKN
2016-04-12 00:00,53,53,46,77,S,13,,29.96,0,Mostly Cloudy,N,BKN
2016-04-12 01:00,53,53,46,77,S,13,,29.94,0,Mostly Cloudy,N,BKN
2016-04-12 02:00,53,53,46,77,S,13,,29.91,0,Mostly Cloudy,N,BKN
2016-04-12 03:00,53,53,47,80,S,10,,29.89,0,Cloudy,N,OVC
2016-04-12 04:00,53,53,47,80,SSE,12,,29.9,0,Cloudy,N,OVC
2016-04-12 05:00,53,53,48,83,SSE,13,,29.9,0.01,Light Rain,D,OVC
2016-04-12 06:00,53,53,48,83,S,13,20,29.92,0.0,Light Rain,D,OVC
2016-04-12 07:00,53,53,49,86,S,12,,29.93,0.02,Light Rain,D,OVC
2016-04-12 08:00,53,53,50,89,SSE,9,,29.93,0.09,Light Rain,D,OVC
2016-04-12 09:00,55,55,52,89,S,7,,29.94,0.07,Light Rain,D,OVC
2016-04-12 10:00,49,42,41,74,NW,22,29,29.99,0.03,Cloudy / Windy,D,OVC
2016-04-12 11:00,47,42,40,77,NW,10,,30.03,0.0,Light Rain,D,OVC
2016-04-12 12:00,47,42,38,71,NW,10,,30.04,0.0,Light Rain,D,OVC
2016-04-12 13:00,48,43,35,61,NW,13,,30.04,0.0,Mostly Cloudy,D,BKN
2016-04-12 14:00,54,54,35,49,NW,14,21,30.04,0,Cloudy,D,BKN
2016-04-12 15:00,56,56,30,37,NW,16,28,30.04,0,Mostly Cloudy,D,BKN
2016-04-12 16:00,58,58,29,33,NNW,14,23,30.06,0,Partly Cloudy,D,SCT
2016-04-12 17:00,57,57,28,33,NNW,12,24,30.09,0,Partly Cloudy,D,SCT
2016-04-12 18:00,55,55,26,33,NW,20,29,30.12,0,Partly Cloudy,D,SCT
2016-04-12 19:00,52,52,24,34,NNW,17,,30.16,0,Fair,N,FEW
2016-04-12 20:00,50,50,23,35,NNW,17,28,30.21,0,Fair,N,FEW
2016-04-12 21:00,49,43,23,36,NNW,15,21,30.24,0,Fair,N,FEW
2016-04-12 22:00,48,42,23,37,N,16,23,30.26,0,Fair,N,CLR
2016-04-12 23:00,47,42,22,37,N,12,,30.26,0,Fair,N,CLR
2016-04-13 00:00,46,40,23,40,NNW,13,20,30.28,0,Fair,N,CLR
2016-04-13 01:00,45,40,24,44,N,10,,30.3,0,Fair,N,CLR
2016-04-13 02:00,45,40,25,46,NNW,9,,30.3,0,Fair,N,CLR
2016-04-13 03:00,44,39,25,47,N,10,,30.32,0,Fair,N,CLR
2016-04-13 04:00,42,38,26,53,N,7,,30.33,0,Fair,N,CLR
2016-04-13 05:00,42,39,26,53,N,5,,30.36,0,Partly Cloudy,D,CLR
2016-04-13 06:00,42,38,26,53,N,7,,30.39,0,Fair,D,CLR
2016-04-13 07:00,44,39,25,47,N,10,,30.41,0,Fair,D,CLR
2016-04-13 08:00,45,39,23,42,N,12,21,30.4,0,Fair,D,CLR
2016-04-13 09:00,47,43,25,42,NNE,9,,30.4,0,Fair,D,CLR
2016-04-13 10:00,49,45,26,41,ENE,10,,30.39,0,Fair,D,FEW
2016-04-13 11:00,50,50,25,38,ENE,10,,30.37,0,Fair,D,FEW
2016-04-13 12:00,51,51,26,38,NE,7,,30.35,0,Fair,D,FEW
2016-04-13 13:00,52,52,26,37,VAR,5,,30.33,0,Fair,D,FEW
2016-04-13 14:00,54,54,27,35,NE,8,,30.31,0,Fair,D,FEW
2016-04-13 15:00,54,54,25,33,NE,6,,30.28,0,Fair,D,FEW
2016-04-13 16:00,56,56,24,29,ENE,8,,30.27,0,Fair,D,FEW
2016-04-13 17:00,54,54,27,35,S,9,,30.29,0,Partly Cloudy,D,SCT
2016-04-13 18:00,53,53,27,37,S,10,,30.29,0,Fair,D,FEW
2016-04-13 19:00,49,44,30,48,S,12,,30.29,0,Partly Cloudy,N,SCT
2016-04-13 20:00,48,45,32,54,S,7,,30.3,0,Partly Cloudy,N,SCT
2016-04-13 21:00,47,43,33,59,S,8,,30.29,0,Mostly Cloudy,N,BKN
2016-04-13 22:00,47,45,34,61,S,5,,30.29,0,Cloudy,N,BKN
2016-04-13 23:00,47,47,34,61,CALM,0,,30.29,0,Cloudy,N,BKN
2016-04-14 00:00,47,47,34,61,CALM,0,,30.29,0,Partly Cloudy,N,SCT
2016-04-14 01:00,47,47,32,56,CALM,0,,30.27,0,Mostly Cloudy,N,BKN
2016-04-14 02:00,47,47,35,63,NE,3,,30.27,0,Partly Cloudy,N,SCT
2016-04-14 03:00,46,44,28,50,N,5,,30.28,0,Partly Cloudy,N,SCT
2016-04-14 04:00,45,40,28,52,NNE,9,,30.29,0,Partly Cloudy,N,SCT
2016-04-14 05:00,43,39,35,74,NE,7,,30.31,0,Partly Cloudy,D,SCT
2016-04-14 06:00,43,38,33,68,NNE,8,,30.34,0,Fair,D,FEW
2016-04-14 07:00,46,40,35,66,NE,13,,30.35,0,Fair,D,FEW
2016-04-14 08:00,47,42,34,61,NE,10,,30.36,0,Partly Cloudy,D,SCT
2016-04-14 09:00,49,44,30,48,NE,14,,30.37,0,Partly Cloudy,D,SCT
2016-04-14 10:00,50,50,28,43,NE,10,,30.37,0,Fair,D,FEW
2016-04-14 11:00,53,53,27,37,ENE,9,,30.36,0,Fair,D,FEW
2016-04-14 12:00,55,55,24,30,NE,7,,30.34,0,Fair,D,FEW
2016-04-14 13:00,57,57,25,29,NE,6,,30.32,0,Fair,D,CLR
2016-04-14 14:00,58,58,23,26,E,9,,30.3,0,Fair,D,CLR
2016-04-14 15:00,60,60,21,22,ENE,7,,30.27,0,Fair,D,CLR
2016-04-14 16:00,59,59,29,32,ESE,9,,30.26,0,Fair,D,CLR
2016-04-14 17:00,55,55,30,38,S,12,,30.27,0,Fair,D,CLR
2016-04-14 18:00,54,54,30,40,S,12,,30.27,0,Fair,D,CLR
2016-04-14 19:00,50,50,35,57,SSE,14,,30.3,0,Fair,N,CLR
2016-04-14 20:00,49,44,32,52,SSE,12,17,30.33,0,Fair,N,CLR
2016-04-14 21:00,48,44,33,56,SSE,9,,30.36,0,Fair,N,CLR
2016-04-14 22:00,47,44,35,63,SE,6,,30.37,0,Fair,N,CLR
2016-04-14 23:00,47,44,33,59,S,7,,30.38,0,Fair,N,CLR
2016-04-15 00:00,46,43,33,61,SSW,6,,30.38,0,Fair,N,CLR
2016-04-15 01:00,46,46,32,58,SSW,3,,30.38,0,Fair,N,CLR
2016-04-15 02:00,46,46,31,56,CALM,0,,30.36,0,Fair,N,CLR
2016-04-15 03:00,45,45,32,60,CALM,0,,30.36,0,Fair,N,CLR
2016-04-15 04:00,45,45,35,68,CALM,0,,30.37,0,Fair,N,CLR
2016-04-15 05:00,44,40,36,73,ENE,7,,30.38,0,Fair,D,CLR
2016-04-15 06:00,44,41,37,76,NE,6,,30.39,0,Fair,D,CLR
2016-04-15 07:00,46,44,35,66,NE,5,,30.41,0,Fair,D,CLR
2016-04-15 08:00,48,43,35,61,NE,12,,30.43,0,Fair,D,CLR
2016-04-15 09:00,49,44,33,54,NE,13,,30.44,0,Fair,D,CLR
2016-04-15 10:00,51,51,30,44,NE,9,,30.45,0,Fair,D,CLR
2016-04-15 11:00,53,53,23,31,NE,6,,30.45,0,Fair,D,FEW
2016-04-15 12:00,55,55,20,25,NE,6,,30.43,0,Fair,D,FEW
2016-04-15 13:00,57,57,19,23,CALM,0,,30.41,0,Fair,D,FEW
2016-04-15 14:00,60,60,22,23,CALM,0,,30.39,0,Fair,D,FEW
2016-04-15 15:00,62,62,22,21,VAR,3,,30.36,0,Fair,D,FEW
2016-04-15 16:00,62,62,25,24,VAR,3,,30.34,0,Fair,D,FEW
2016-04-15 17:00,60,60,28,30,S,8,,30.34,0,Fair,D,FEW
2016-04-15 18:00,58,58,30,35,S,10,,30.34,0,Fair,D,CLR
2016-04-15 19:00,52,52,33,49,SSE,14,,30.35,0,Fair,N,CLR
2016-04-15 20:00,49,44,34,56,SSE,12,,30.38,0,Fair,N,CLR
2016-04-15 21:00,49,45,34,56,S,10,,30.39,0,Fair,N,CLR
2016-04-15 22:00,48,44,36,63,S,9,,30.4,0,Fair,N,CLR
2016-04-15 23:00,48,45,35,61,SSW,7,,30.39,0,Fair,N,CLR
2016-04-16 00:00,48,45,35,61,S,7,,30.39,0,Fair,N,CLR
2016-04-16 01:00,47,47,36,66,S,3,,30.38,0,Fair,N,CLR
2016-04-16 02:00,47,45,34,61,SE,5,,30.37,0,Fair,N,CLR
2016-04-16 03:00,46,42,34,63,E,8,,30.39,0,Fair,N,CLR
2016-04-16 04:00,45,45,33,63,E,3,,30.4,0,Fair,N,CLR
2016-04-16 05:00,45,41,34,65,NE,8,,30.41,0,Fair,D,FEW
2016-04-16 06:00,45,40,37,74,NE,9,,30.44,0,Fair,D,FEW
2016-04-16 07:00,47,44,33,59,NE,7,,30.45,0,Fair,D,FEW
2016-04-16 08:00,49,45,25,39,NE,8,,30.46,0,Fair,D,FEW
2016-04-16 09:00,52,52,18,26,NE,14,,30.46,0,Partly Cloudy,D,SCT
2016-04-16 10:00,54,54,18,24,ENE,10,,30.44,0,Partly Cloudy,D,SCT
2016-04-16 11:00,56,56,20,25,NE,8,,30.43,0,Partly Cloudy,D,SCT
2016-04-16 12:00,59,59,21,23,VAR,3,,30.41,0,Mostly Cloudy,D,BKN
2016-04-16 13:00,61,61,19,20,NE,7,,30.4,0,Mostly Cloudy,D,BKN
2016-04-16 14:00,63,63,20,19,ENE,7,,30.38,0,Mostly Cloudy,D,BKN
2016-04-16 15:00,63,63,20,19,NE,5,,30.37,0,Mostly Cloudy,D,BKN
2016-04-16 16:00,64,64,18,17,ENE,8,,30.36,0,Mostly Cloudy,D,BKN
2016-04-16 17:00,64,64,16,16,ENE,9,,30.36,0,Mostly Cloudy,D,BKN
2016-04-16 18:00,62,62,23,22,NE,5,,30.36,0,Mostly Cloudy,D,BKN
2016-04-16 19:00,54,54,31,41,SSE,7,,30.39,0,Mostly Cloudy,N,BKN
2016-04-16 20:00,51,51,35,54,SSE,7,,30.41,0,Mostly Cloudy,N,BKN
2016-04-16 21:00,50,50,36,59,SE,7,,30.42,0,Cloudy,N,BKN
2016-04-16 22:00,49,49,37,64,CALM,0,,30.43,0,Partly Cloudy,N,SCT
2016-04-16 23:00,49,49,37,64,S,3,,30.43,0,Mostly Cloudy,N,BKN
2016-04-17 00:00,49,49,37,64,SW,3,,30.43,0,Fair,N,CLR
2016-04-17 01:00,48,48,38,68,CALM,0,,30.43,0,Fair,N,CLR
2016-04-17 02:00,49,47,39,69,NW,6,,30.41,0,Fair,N,CLR
2016-04-17 03:00,48,44,39,71,NW,8,,30.41,0,Fair,N,CLR
2016-04-17 04:00,48,45,38,68,NW,6,,30.41,0,Fair,N,CLR
2016-04-17 05:00,48,45,37,66,NW,6,,30.42,0,Fair,D,CLR
2016-04-17 06:00,49,47,38,66,NNW,5,,30.44,0,Fair,D,FEW
2016-04-17 07:00,50,50,38,63,VAR,3,,30.44,0,Partly Cloudy,D,FEW
2016-04-17 08:00,53,53,34,48,NE,3,,30.44,0,Fair,D,FEW
2016-04-17 09:00,55,55,27,34,ENE,6,,30.44,0,Fair,D,FEW
2016-04-17 10:00,58,58,26,30,E,5,,30.42,0,Fair,D,FEW
2016-04-17 11:00,61,61,29,30,CALM,0,,30.4,0,Fair,D,FEW
2016-04-17 12:00,64,64,25,23,VAR,3,,30.37,0,Fair,D,FEW
2016-04-17 13:00,67,67,24,20,WNW,7,,30.34,0,Fair,D,FEW
2016-04-17 14:00,69,69,23,18,WNW,6,,30.31,0,Fair,D,FEW
2016-04-17 15:00,72,72,25,17,CALM,0,,30.28,0,Partly Cloudy,D,SCT
2016-04-17 16:00,71,71,30,22,S,10,,30.25,0,Partly Cloudy,D,SCT
2016-04-17 17:00,67,67,29,24,S,13,,30.25,0,Partly Cloudy,D,SCT
2016-04-17 18:00,61,61,31,32,S,12,,30.24,0,Fair,D,CLR
2016-04-17 19:00,58,58,31,36,S,10,,30.25,0,Fair,N,FEW
2016-04-17 20:00,56,56,31,39,S,9,,30.26,0,Fair,N,FEW
2016-04-17 21:00,55,55,32,42,S,7,,30.26,0,Fair,N,FEW
2016-04-17 22:00,54,54,33,45,VAR,6,,30.25,0,Fair,N,FEW
2016-04-17 23:00,53,53,33,47,S,7,,30.25,0,Fair,N,FEW
2016-04-18 00:00,53,53,34,48,S,3,,30.25,0,Fair,N,CLR
2016-04-18 01:00,53,53,36,52,CALM,0,,30.22,0,Fair,N,CLR
2016-04-18 02:00,50,50,38,63,NE,5,,30.21,0,Fair,N,CLR
2016-04-18 03:00,51,51,39,63,CALM,0,,30.2,0,Fair,N,CLR
2016-04-18 04:00,50,50,38,63,ENE,3,,30.2,0,Fair,N,CLR
2016-04-18 05:00,50,50,40,68,CALM,0,,30.2,0,Fair,D,FEW
2016-04-18 06:00,51,51,38,61,CALM,0,,30.21,0,Mostly Cloudy,D,BKN
2016-04-18 07:00,58,58,38,47,CALM,0,,30.22,0,Mostly Cloudy,D,BKN
2016-04-18 08:00,63,63,35,35,NE,5,,30.21,0,Mostly Cloudy,D,BKN
2016-04-18 09:00,68,68,32,26,NE,7,,30.2,0,Mostly Cloudy,D,BKN
2016-04-18 10:00,72,72,31,22,ENE,8,,30.18,0,Mostly Cloudy,D,BKN
2016-04-18 11:00,73,73,30,20,ENE,8,,30.18,0,Partly Cloudy,D,SCT
2016-04-18 12:00,75,75,31,20,NE,6,,30.16,0,Partly Cloudy,D,SCT
2016-04-18 13:00,77,77,32,19,CALM,0,,30.14,0,Mostly Cloudy,D,BKN
2016-04-18 14:00,79,78,31,17,CALM,0,,30.12,0,Mostly Cloudy,D,BKN
2016-04-18 15:00,78,77,28,16,CALM,0,,30.1,0,Mostly Cloudy,D,BKN
2016-04-18 16:00,77,77,30,18,S,12,,30.08,0,Mostly Cloudy,D,BKN
